ATC_Code,ATC_Name,ATC_L4_Code,ATC_L4_Name,ATC_L3_Code,ATC_L3_Name,ATC_L2_Code,ATC_L2_Name,ATC_L1_Code,ATC_L1_Name
S03CA01,dexamethasone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
S03CA02,prednisolone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
S03CA04,hydrocortisone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
S03CA05,fludrocortisone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
S03CA06,betamethasone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
S03CA07,methylprednisolone and antiinfectives,S03CA,Corticosteroids and antiinfectives in combination,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,SENSORY ORGANS
V01AA01,feather,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA02,grass pollen,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA03,house dust mites,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA04,mould fungus and yeast fungus,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA05,tree pollen,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA07,insects,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA08,food,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA09,textiles,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA10,flowers,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA11,animals,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V01AA20,various,V01AA,Allergen extracts,V01A,ALLERGENS,V01,ALLERGENS,V,VARIOUS
V03AB01,ipecacuanha,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB02,nalorphine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB03,edetates,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB04,pralidoxime,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB05,prednisolone and promethazine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB06,thiosulfate,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB08,sodium nitrite,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB09,dimercaprol,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB13,obidoxime,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB14,protamine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB15,naloxone,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB16,ethanol,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB17,methylthioninium chloride,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB18,potassium permanganate,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB19,physostigmine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB20,copper sulfate,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB21,potassium iodide,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB22,amyl nitrite,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB23,acetylcysteine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB24,digitalis antitoxin,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB25,flumazenil,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB26,methionine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB27,4-dimethylaminophenol,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB29,cholinesterase,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB31,prussian blue,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB32,glutathione,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB33,hydroxocobalamin,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB34,fomepizole,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB35,sugammadex,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB36,phentolamine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB37,idarucizumab,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB38,andexanet alfa,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AB54,pralidoxime and atropine,V03AB,Antidotes,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AC01,deferoxamine,V03AC,Iron chelating agents,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AC02,deferiprone,V03AC,Iron chelating agents,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AC03,deferasirox,V03AC,Iron chelating agents,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE01,polystyrene sulfonate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE02,sevelamer,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE03,lanthanum carbonate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE04,calcium acetate and magnesium carbonate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE05,sucroferric oxyhydroxide,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE06,colestilan,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE07,calcium acetate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE08,ferric citrate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE09,patiromer calcium,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AE10,sodium zirconium cyclosilicate,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF01,mesna,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF02,dexrazoxane,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF03,calcium folinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF03,calcium folinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF04,calcium levofolinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF04,calcium levofolinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF05,amifostine,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF06,sodium folinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF07,rasburicase,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF08,palifermin,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF09,glucarpidase,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF10,sodium levofolinate,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF11,arginine and lysine,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AF12,trilaciclib,V03AF,Detoxifying agents for antineoplastic treatment,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AG01,sodium cellulose phosphate,V03AG,Drugs for treatment of hypercalcemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AG05,sodium phosphate,V03AG,Drugs for treatment of hypercalcemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AH01,diazoxide,V03AH,Drugs for treatment of hypoglycemia,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AN01,oxygen,V03AN,Medical gases,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AN02,carbon dioxide,V03AN,Medical gases,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AN03,helium,V03AN,Medical gases,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AN04,nitrogen,V03AN,Medical gases,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AN05,medical air,V03AN,Medical gases,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AX02,nalfurafine,V03AX,Other therapeutic products,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AX03,cobicistat,V03AX,Other therapeutic products,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AX04,difelikefalin,V03AX,Other therapeutic products,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V03AZ01,ethanol,V03AZ,Nerve depressants,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V,VARIOUS
V04CA01,tolbutamide,V04CA,Tests for diabetes,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CA02,glucose,V04CA,Tests for diabetes,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CB01,vitamin A concentrates,V04CB,Tests for fat absorption,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CC01,sorbitol,V04CC,Tests for bile duct patency,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CC02,magnesium sulfate,V04CC,Tests for bile duct patency,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CC03,sincalide,V04CC,Tests for bile duct patency,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CC04,ceruletide,V04CC,Tests for bile duct patency,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CD01,metyrapone,V04CD,Tests for pituitary function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CD03,sermorelin,V04CD,Tests for pituitary function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CD04,corticorelin,V04CD,Tests for pituitary function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CD05,somatorelin,V04CD,Tests for pituitary function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CD06,macimorelin,V04CD,Tests for pituitary function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CE01,galactose,V04CE,Tests for liver functional capacity,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CE02,sulfobromophthalein,V04CE,Tests for liver functional capacity,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CE03,methacetin (13C),V04CE,Tests for liver functional capacity,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CF01,tuberculin,V04CF,Tuberculosis diagnostics,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG01,cation exchange resins,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG02,betazole,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG03,histamine phosphate,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG04,pentagastrin,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG05,methylthioninium chloride,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CG30,caffeine and sodium benzoate,V04CG,Tests for gastric secretion,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CH01,inulin and other polyfructosans,V04CH,Tests for renal function and ureteral injuries,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CH02,indigo carmine,V04CH,Tests for renal function and ureteral injuries,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CH03,phenolsulfonphthalein,V04CH,Tests for renal function and ureteral injuries,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CH04,alsactide,V04CH,Tests for renal function and ureteral injuries,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CH30,aminohippuric acid,V04CH,Tests for renal function and ureteral injuries,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CJ01,thyrotropin,V04CJ,Tests for thyreoidea function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CJ02,protirelin,V04CJ,Tests for thyreoidea function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CK01,secretin,V04CK,Tests for pancreatic function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CK02,pancreozymin (cholecystokinin),V04CK,Tests for pancreatic function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CK03,bentiromide,V04CK,Tests for pancreatic function,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CM01,gonadorelin,V04CM,Tests for fertility disturbances,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX01,indocyanine green,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX02,folic acid,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX03,methacholine,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX04,mannitol,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX05,13C-urea,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX06,hexaminolevulinate,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX07,edrophonium,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX08,carbon monoxide,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX09,patent blue,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX10,pafolacianine,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V04CX11,lithium chloride,V04CX,Other diagnostic agents,V04C,OTHER DIAGNOSTIC AGENTS,V04,DIAGNOSTIC AGENTS,V,VARIOUS
V06DC01,glucose,V06DC,Carbohydrates,V06D,OTHER NUTRIENTS,V06,GENERAL NUTRIENTS,V,VARIOUS
V06DC02,fructose,V06DC,Carbohydrates,V06D,OTHER NUTRIENTS,V06,GENERAL NUTRIENTS,V,VARIOUS
V08AA01,diatrizoic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA02,metrizoic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA03,iodamide,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA04,iotalamic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA05,ioxitalamic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA06,ioglicic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA07,acetrizoic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA08,iocarmic acid,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA09,methiodal,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AA10,diodone,V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB01,metrizamide,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB02,iohexol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB03,ioxaglic acid,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB04,iopamidol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB05,iopromide,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB06,iotrolan,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB07,ioversol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB08,iopentol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB09,iodixanol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
V08AB10,iomeprol,V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08,CONTRAST MEDIA,V,VARIOUS
